"Locale","Image","Title","Product Codes: PartNumber","Model","Product Codes: UPC","ASIN","New, 3rd Party FBA: Current","New: Current","Buy Box 🚚: Current","Buy Box 🚚: 30 days avg.","Buy Box 🚚: 90 days avg.","Reviews: Rating Count - Format Specific","Reviews: Rating Count","New Offer Count: Current","Competitive Price Threshold","Size","Item Form","Pattern","Style","Material","Item Type","Variation Attributes","Color","Bought in past month","List Price: 90 days avg.","Sales Rank: Current","Parent ASIN","Product Codes: EAN","Product Codes: GTIN","Amazon: Current","Amazon: Highest","Amazon: 90 days OOS","FBA Pick&Pack Fee","Referral Fee %","Referral Fee based on current Buy Box price","List Price: 30 days avg.","Total Offer Count","Listed since","Brand","Brand Store Name","Brand Store URL Name","Categories: Root","Manufacturer","Return Rate"
"com","https://m.media-amazon.com/images/I/715fiNSHyoL.jpg;https://m.media-amazon.com/images/I/61Vi1w5+xyL.jpg;https://m.media-amazon.com/images/I/51ox43jcBuL.jpg;https://m.media-amazon.com/images/I/5134zfixlNL.jpg;https://m.media-amazon.com/images/I/61RGYpkTX+L.jpg;https://m.media-amazon.com/images/I/61uOyq8y2sL.jpg","DC Men's Court Graffik Skate Shoe, Black/Black/Black, 10 D D US","300529-3BK-10 D D US","300529-3BK","886434908705","B006IYTFBM","$ 69.95","$ 69.95","$ 69.95","$ 61.69","$ 62.10","809","9491","6","$ 69.95","10","","Solid","Court Graffik Casual Low Top Skate Shoe Sneaker","Leather, Nubuck, Suede","skateboarding-shoes","Size: 10; Color: Black/Black/Black;","Black/Black/Black","50","$ 60.00","28589","B0DHLD5FGZ","0886434908705","","$ 69.95","$ 69.99","36 %","$ 7.24","15 %","$ 10.49","$ 60.00","6","2024/09/19","DC","DC","DCShoes","Clothing, Shoes & Jewelry","DC","Low"
"com","https://m.media-amazon.com/images/I/715fiNSHyoL.jpg;https://m.media-amazon.com/images/I/61Vi1w5+xyL.jpg;https://m.media-amazon.com/images/I/51ox43jcBuL.jpg;https://m.media-amazon.com/images/I/5134zfixlNL.jpg;https://m.media-amazon.com/images/I/61RGYpkTX+L.jpg;https://m.media-amazon.com/images/I/61uOyq8y2sL.jpg","DC Men's Court Graffik Skate Shoe, Black/Black/Black, 11 D D US","300529-3BK-11 D D US","300529-3BK","886434908729","B006IYTFP8","","$ 64.95","$ 69.93","$ 61.14","$ 59.93","816","7304","6","$ 69.95","11","","solid","Court Graffik Casual Low Top Skate Shoe Sneaker","Faux Leather,Full-grain leather,Leather,Manmade,Nubuck,Rubber,Suede","skateboarding-shoes","Size: 11; Color: Black/Black/Black;","Black/Black/Black","100","$ 60.00","28569","B0DHLD5FGZ","0886434908729","","$ 69.93","$ 70.00","2 %","$ 7.32","15 %","$ 10.49","$ 60.00","6","2024/09/19","DC","DC","DCShoes","Clothing, Shoes & Jewelry","DC",""
"com","https://m.media-amazon.com/images/I/715fiNSHyoL.jpg;https://m.media-amazon.com/images/I/61Vi1w5+xyL.jpg;https://m.media-amazon.com/images/I/51ox43jcBuL.jpg;https://m.media-amazon.com/images/I/5134zfixlNL.jpg;https://m.media-amazon.com/images/I/61RGYpkTX+L.jpg;https://m.media-amazon.com/images/I/61uOyq8y2sL.jpg","DC Men's Court Graffik Skate Shoe, Black/Black/Black, 9 D D US","300529-3BK-9 D D US","300529-3BK","886434908897","B006IYR244","","$ 61.15","$ 61.15","$ 59.80","$ 60.65","445","9491","10","$ 69.95","9","","solid","Court Graffik Casual Low Top Skate Shoe Sneaker","Leather","skateboarding-shoes","Size: 9; Color: Black/Black/Black;","Black/Black/Black","50","$ 60.00","28569","B0DHLD5FGZ","0886434908897","","$ 67.74","$ 70.00","0 %","$ 7.64","15 %","$ 9.17","$ 60.00","10","2024/09/19","DC","DC","DCShoes","Clothing, Shoes & Jewelry","DC","Low"
"com","https://m.media-amazon.com/images/I/715fiNSHyoL.jpg;https://m.media-amazon.com/images/I/61Vi1w5+xyL.jpg;https://m.media-amazon.com/images/I/51ox43jcBuL.jpg;https://m.media-amazon.com/images/I/5134zfixlNL.jpg;https://m.media-amazon.com/images/I/61RGYpkTX+L.jpg;https://m.media-amazon.com/images/I/61uOyq8y2sL.jpg","DC Men's Court Graffik Skate Shoe, Black/Black/Black, 6 D D US","300529-3BK-6 D D US","300529-3BK","886434908835","B006IYR0HI","","$ 69.95","$ 69.95","$ 61.92","$ 59.71","157","9488","4","$ 69.95","6","","solid","Court Graffik Casual Low Top Skate Shoe Sneaker","synthetic","skateboarding-shoes","Size: 6; Color: Black/Black/Black;","Black/Black/Black","50","$ 60.00","28569","B0DHLD5FGZ","0886434908835","00886434908835","$ 69.95","$ 69.99","0 %","$ 7.32","15 %","$ 10.49","$ 60.00","4","2024/09/19","DC","DC","DCShoes","Clothing, Shoes & Jewelry","DC",""
"com","https://m.media-amazon.com/images/I/715fiNSHyoL.jpg;https://m.media-amazon.com/images/I/61Vi1w5+xyL.jpg;https://m.media-amazon.com/images/I/51ox43jcBuL.jpg;https://m.media-amazon.com/images/I/5134zfixlNL.jpg;https://m.media-amazon.com/images/I/61RGYpkTX+L.jpg;https://m.media-amazon.com/images/I/61uOyq8y2sL.jpg","DC Men's Court Graffik Skate Shoe, Black/Black/Black, 6.5 D D US","300529-3BK-6.5 D D US","300529-3BK","886434908842","B006IYR0QY","","$ 63.97","$ 69.27","$ 61.79","$ 60.26","112","9488","5","$ 69.95","6.5","","solid","Court Graffik Casual Low Top Skate Shoe Sneaker","fabric-and-synthetic","skateboarding-shoes","Size: 6.5; Color: Black/Black/Black;","Black/Black/Black","50","$ 60.00","28579","B0DHLD5FGZ","0886434908842","","$ 69.27","$ 69.99","0 %","$ 7.24","15 %","$ 10.39","$ 60.00","6","2024/09/19","DC","DC","DCShoes","Clothing, Shoes & Jewelry","DC",""
"com","https://m.media-amazon.com/images/I/715fiNSHyoL.jpg;https://m.media-amazon.com/images/I/61Vi1w5+xyL.jpg;https://m.media-amazon.com/images/I/51ox43jcBuL.jpg;https://m.media-amazon.com/images/I/5134zfixlNL.jpg;https://m.media-amazon.com/images/I/61RGYpkTX+L.jpg;https://m.media-amazon.com/images/I/61uOyq8y2sL.jpg","DC mens Court Graffik Casual Skate Shoe, Black/Black/Black, 7.5 US","300529-3BK-7.5 D D US","300529-3BK","886434908866","B006IYR19K","","$ 64.95","$ 69.95","$ 61.45","$ 60.10","197","9488","4","$ 69.95","7.5","","solid","Court Graffik Casual Low Top Skate Shoe Sneaker","synthetic","skateboarding-shoes","Size: 7.5; Color: Black/Black/Black;","Black/Black/Black","50","$ 60.00","28569","B0DHLD5FGZ","0886434908866","","$ 69.95","$ 69.99","0 %","$ 7.32","15 %","$ 10.49","$ 60.00","4","2012/04/27","DC","DC","DCShoes","Clothing, Shoes & Jewelry","DC","Low"
"com","https://m.media-amazon.com/images/I/715fiNSHyoL.jpg;https://m.media-amazon.com/images/I/61Vi1w5+xyL.jpg;https://m.media-amazon.com/images/I/51ox43jcBuL.jpg;https://m.media-amazon.com/images/I/5134zfixlNL.jpg;https://m.media-amazon.com/images/I/61RGYpkTX+L.jpg;https://m.media-amazon.com/images/I/61uOyq8y2sL.jpg","DC Men's Court Graffik Skate Shoe, Black/Black/Black, 8 D D US","300529-3BK-8 D D US","300529-3BK","886434908873","B006IYR1IG","","$ 62.05","$ 62.05","$ 59.79","$ 59.54","301","9488","5","$ 69.95","8","","solid","Court Graffik Casual Low Top Skate Shoe Sneaker","synthetic","skateboarding-shoes","Size: 8; Color: Black/Black/Black;","Black/Black/Black","100","$ 60.00","28569","B0DHLD5FGZ","0886434908873","","$ 69.17","$ 70.00","0 %","$ 7.64","15 %","$ 9.31","$ 60.00","5","2012/01/24","DC","DC","DCShoes","Clothing, Shoes & Jewelry","DC",""
"com","https://m.media-amazon.com/images/I/715fiNSHyoL.jpg;https://m.media-amazon.com/images/I/61Vi1w5+xyL.jpg;https://m.media-amazon.com/images/I/51ox43jcBuL.jpg;https://m.media-amazon.com/images/I/5134zfixlNL.jpg;https://m.media-amazon.com/images/I/61RGYpkTX+L.jpg;https://m.media-amazon.com/images/I/61uOyq8y2sL.jpg","DC mens Court Graffik Casual Skateboarding Shoe, Black/Black/Black, 10.5 US","300529-3BK-10.5D D US","300529-3BK","886434908712","B006IYTFIU","","$ 65.00","$ 69.20","$ 61.19","$ 61.51","1006","9488","6","$ 69.95","10.5","","solid","Court Graffik Casual Low Top Skate Shoe Sneaker","synthetic","skateboarding-shoes","Size: 10.5; Color: Black/Black/Black;","Black/Black/Black","100","$ 60.00","28569","B0DHLD5FGZ","0886434908712","","$ 69.20","$ 69.99","11 %","$ 7.24","15 %","$ 10.38","$ 60.00","6","2024/09/19","DC","DC","DCShoes","Clothing, Shoes & Jewelry","DC",""
"com","https://m.media-amazon.com/images/I/715fiNSHyoL.jpg;https://m.media-amazon.com/images/I/61Vi1w5+xyL.jpg;https://m.media-amazon.com/images/I/51ox43jcBuL.jpg;https://m.media-amazon.com/images/I/5134zfixlNL.jpg;https://m.media-amazon.com/images/I/61RGYpkTX+L.jpg;https://m.media-amazon.com/images/I/61uOyq8y2sL.jpg","DC mens Court Graffik Casual Skate Shoe, Black/Black/Black, 11.5 US","300529-3BK-11.5D D US","300529-3BK","886434908736","B006IYTFU8","","$ 64.95","$ 68.48","$ 59.45","$ 59.41","451","9492","7","$ 69.95","11.5","","solid","Court Graffik Casual Low Top Skate Shoe Sneaker","Faux Leather,Full-grain leather,Leather,Manmade,Nubuck,Rubber,Suede","skateboarding-shoes","Size: 11.5; Color: Black/Black/Black;","Black/Black/Black","50","$ 60.00","28569","B0DHLD5FGZ","0886434908736","","$ 68.48","$ 70.00","0 %","$ 7.88","15 %","$ 10.27","$ 60.00","7","2024/09/19","DC","DC","DCShoes","Clothing, Shoes & Jewelry","DC","Low"
"com","https://m.media-amazon.com/images/I/715fiNSHyoL.jpg;https://m.media-amazon.com/images/I/61Vi1w5+xyL.jpg;https://m.media-amazon.com/images/I/51ox43jcBuL.jpg;https://m.media-amazon.com/images/I/5134zfixlNL.jpg;https://m.media-amazon.com/images/I/61RGYpkTX+L.jpg;https://m.media-amazon.com/images/I/61uOyq8y2sL.jpg","DC Men's Court Graffik Skate Shoe, Black/Black/Black, 13 D D US","300529-3BK-13 D D US","300529-3BK","886434908750","B006IYQYA2","","$ 64.95","$ 69.93","$ 61.56","$ 59.99","924","9488","7","$ 69.95","13","","solid","Court Graffik Casual Low Top Skate Shoe Sneaker","Faux Leather,Full-grain leather,Leather,Manmade,Nubuck,Rubber,Suede","skateboarding-shoes","Size: 13; Color: Black/Black/Black;","Black/Black/Black","50","$ 60.00","28589","B0DHLD5FGZ","0886434908750","00886434908750","$ 69.93","$ 69.99","1 %","$ 7.56","15 %","$ 10.49","$ 60.00","7","2024/09/19","DC","DC","DCShoes","Clothing, Shoes & Jewelry","DC",""
"com","https://m.media-amazon.com/images/I/81zXID6jXYL.jpg;https://m.media-amazon.com/images/I/41aJpXtN6tL.jpg;https://m.media-amazon.com/images/I/41kJ1uPB+-L.jpg;https://m.media-amazon.com/images/I/31MIOZAlNNL.jpg;https://m.media-amazon.com/images/I/31uEaYba39L.jpg;https://m.media-amazon.com/images/I/41FqFq-ZEsL.jpg;https://m.media-amazon.com/images/I/41uSOy2WNYL.jpg","DC mens Dc Men's Court Graffik Casual Skateboarding Shoe, Black, 7.5 US","300529-1-7.5 D D US","300529-001","888327592008","B0184DZZ9U","","$ 69.99","$ 69.99","$ 69.76","$ 66.88","82","9488","2","$ 80.95","7.5","","","Court Graffik Casual Low Top Skate Shoe Sneaker","[Leather, Suede]","skateboarding-shoes","Size: 7.5; Color: Black;","Black","","$ 60.00","28569","B0DHLD5FGZ","0888327592008","","$ 69.99","$ 70.00","100 %","$ 7.00","15 %","$ 10.50","$ 60.00","2","2016/06/06","DC","DC","DCShoes","Clothing, Shoes & Jewelry","DC Shoes",""
"com","https://m.media-amazon.com/images/I/81zXID6jXYL.jpg;https://m.media-amazon.com/images/I/41aJpXtN6tL.jpg;https://m.media-amazon.com/images/I/41kJ1uPB+-L.jpg;https://m.media-amazon.com/images/I/31MIOZAlNNL.jpg;https://m.media-amazon.com/images/I/31uEaYba39L.jpg;https://m.media-amazon.com/images/I/41FqFq-ZEsL.jpg;https://m.media-amazon.com/images/I/41uSOy2WNYL.jpg","DC Men's Court Graffik Skateboarding Shoe, Black, 9 D US","300529-1-9 D D US","300529-001","888327592039","B0184E02EC","$ 64.95","$ 64.95","$ 64.95","$ 63.86","$ 64.91","168","9492","5","$ 80.95","9","","","Court Graffik Casual Low Top Skate Shoe Sneaker","synthetic","skateboarding-shoes","Size: 9; Color: Black;","Black","","$ 60.00","28569","B0DHLD5FGZ","0888327592039","","$ 64.95","$ 70.00","47 %","$ 7.24","15 %","$ 9.74","$ 60.00","5","2016/05/17","DC","DC","DCShoes","Clothing, Shoes & Jewelry","DC Shoes",""
"com","https://m.media-amazon.com/images/I/81zXID6jXYL.jpg;https://m.media-amazon.com/images/I/41aJpXtN6tL.jpg;https://m.media-amazon.com/images/I/41kJ1uPB+-L.jpg;https://m.media-amazon.com/images/I/31MIOZAlNNL.jpg;https://m.media-amazon.com/images/I/31uEaYba39L.jpg;https://m.media-amazon.com/images/I/41FqFq-ZEsL.jpg;https://m.media-amazon.com/images/I/41uSOy2WNYL.jpg","DC Men's Court Graffik Casual Low Top Skate Shoe Sneaker Skateboarding, Black, 9.5","300529-1-9.5 D D US","300529-001","888327592046","B0184E03E6","","$ 65.00","$ 65.00","$ 64.06","$ 63.03","252","9488","3","$ 80.95","9.5","","","Court Graffik Casual Low Top Skate Shoe Sneaker","synthetic","skateboarding-shoes","Size: 9.5; Color: Black;","Black","","$ 60.00","28565","B0DHLD5FGZ","0888327592046","00888327592046","","$ 70.00","100 %","$ 7.40","15 %","$ 9.75","$ 60.00","3","2016/05/17","DC","DC","DCShoes","Clothing, Shoes & Jewelry","DC Shoes",""
"com","https://m.media-amazon.com/images/I/615z6SSwiOL.jpg","Lugz Men's Fringe Boot, Wheat/cream/gum, 10.5 D US","MFRGD-7651-7651-10.5 D US","MFRGD-7651","737182239255","B00BJ65QXA","$ 45.00","$ 41.84","$ 41.84","$ 46.56","$ 46.09","99","5880","6","-","10.5","","solid","Fringe Chukka Boots","","chukka-boots","Size: 10.5; Color: Wheat/Cream/Gum;","Wheat/Cream/Gum","","$ 70.00","28815","B073P7FRVQ","0737182239255","","$ 41.99","$ 68.23","0 %","$ 7.80","15.01 %","$ 6.28","$ 70.00","6","2014/03/28","Lugz","Lugz","Lugz","Clothing, Shoes & Jewelry","Lugz",""
"com","https://m.media-amazon.com/images/I/615z6SSwiOL.jpg","Lugz Men's Fringe Boot, wheat/cream/gum, 7.5 D US","MFRGD-7651-7651-7.5 D US","MFRGD-7651","737182239194","B00BJ65NXS","","$ 42.70","$ 42.70","$ 49.96","$ 52.05","16","5880","1","-","7.5","","solid","Fringe Chukka Boots","","chukka-boots","Size: 7.5; Color: Wheat/Cream/Gum;","Wheat/Cream/Gum","","$ 70.00","28861","B073P7FRVQ","0737182239194","","$ 42.70","$ 66.86","15 %","$ 7.48","15.01 %","$ 6.41","$ 70.00","1","2014/03/28","Lugz","Lugz","Lugz","Clothing, Shoes & Jewelry","Lugz",""
"com","https://m.media-amazon.com/images/I/51qy6SBBW5L.jpg;https://m.media-amazon.com/images/I/51mhVqT8XNL.jpg;https://m.media-amazon.com/images/I/51h0SFH+i6L.jpg;https://m.media-amazon.com/images/I/41C4AUppbHL.jpg;https://m.media-amazon.com/images/I/41fjbQCTDLL.jpg;https://m.media-amazon.com/images/I/51+GRol4PvL.jpg;https://m.media-amazon.com/images/I/51q65Ukod6L.jpg;https://m.media-amazon.com/images/I/51IE+YaBePL.jpg","Lugz Mens Fringe Boots Black Size 11.5","MFRGD-001","MFRGD-001","737182171197","B005FW0XP0","","$ 63.00","$ 63.00","$ 60.14","$ 59.39","7","5880","1","-","11.5","","solid","Fringe Fashion Boot","Tpr","chukka-boots","Size: 11.5; Color: Black;","Black","","$ 60.00","28741","B073P7FRVQ","0737182171197","","","","100 %","$ 7.80","15 %","$ 9.45","$ 60.00","1","2021/07/12","Lugz","Lugz","Lugz","Clothing, Shoes & Jewelry","LUGZ",""
"com","https://m.media-amazon.com/images/I/61eR4iRdmSL.jpg;https://m.media-amazon.com/images/I/31u72Viu+FL.jpg;https://m.media-amazon.com/images/I/31HqFxspOxL.jpg;https://m.media-amazon.com/images/I/31iaiVd3g6L.jpg;https://m.media-amazon.com/images/I/31Rb19dTmHL.jpg;https://m.media-amazon.com/images/I/41RLUeGF8wL.jpg;https://m.media-amazon.com/images/I/61jzTiKc5WL.jpg","Lugz mens Fringe Fashion Boot, Mushroom/Gum/Cream, 8.5 US","MFRGD-2396","MFRGD-2396","737182697840","B0997TFP52","","$ 51.43","$ 51.43","$ 50.55","$ 46.56","2","5879","2","-","8.5","","solid","Fringe Fashion Boot","synthetic","chukka-boots","Size: 8.5; Color: Mushroom/Gum/Cream;","Mushroom/Gum/Cream","","$ 70.00","28741","B073P7FRVQ","0737182697840","","$ 51.43","$ 70.00","0 %","$ 7.48","14.99 %","$ 7.71","$ 70.00","2","2021/07/12","Lugz","Lugz","Lugz","Clothing, Shoes & Jewelry","Lugz",""
"com","https://m.media-amazon.com/images/I/61eR4iRdmSL.jpg;https://m.media-amazon.com/images/I/31u72Viu+FL.jpg;https://m.media-amazon.com/images/I/31HqFxspOxL.jpg;https://m.media-amazon.com/images/I/31iaiVd3g6L.jpg;https://m.media-amazon.com/images/I/31Rb19dTmHL.jpg;https://m.media-amazon.com/images/I/41RLUeGF8wL.jpg;https://m.media-amazon.com/images/I/61jzTiKc5WL.jpg","Lugz Men's Fringe Fashion Boot, Mushroom/Gum/Cream, 9.5 M US","MFRGD-2396","MFRGD-2396","737182697864","B09986MQNG","","$ 56.21","$ 56.21","$ 51.71","$ 46.91","7","5879","2","-","9.5","","solid","Fringe Fashion Boot","synthetic","chukka-boots","Size: 9.5; Color: Mushroom/Gum/Cream;","Mushroom/Gum/Cream","","$ 70.00","28741","B073P7FRVQ","0737182697864","","$ 56.21","$ 70.00","0 %","$ 7.96","15 %","$ 8.43","$ 70.00","2","2021/07/12","Lugz","Lugz","Lugz","Clothing, Shoes & Jewelry","Lugz",""
"com","https://m.media-amazon.com/images/I/61eR4iRdmSL.jpg;https://m.media-amazon.com/images/I/31u72Viu+FL.jpg;https://m.media-amazon.com/images/I/31HqFxspOxL.jpg;https://m.media-amazon.com/images/I/31iaiVd3g6L.jpg;https://m.media-amazon.com/images/I/31Rb19dTmHL.jpg;https://m.media-amazon.com/images/I/41RLUeGF8wL.jpg;https://m.media-amazon.com/images/I/61jzTiKc5WL.jpg","Lugz Men's Fringe Fashion Boot, Mushroom/Gum/Cream, 12 M US","MFRGD-2396","MFRGD-2396","737182697918","B0998B257G","","$ 54.81","$ 54.81","$ 51.95","$ 47.02","20","5879","2","-","12","","solid","Fringe Fashion Boot","synthetic","chukka-boots","Size: 12; Color: Mushroom/Gum/Cream;","Mushroom/Gum/Cream","","$ 70.00","28741","B073P7FRVQ","0737182697918","","$ 54.81","$ 70.00","0 %","$ 7.80","15 %","$ 8.22","$ 70.00","2","2021/07/12","Lugz","Lugz","Lugz","Clothing, Shoes & Jewelry","Lugz",""
"com","https://m.media-amazon.com/images/I/61eR4iRdmSL.jpg;https://m.media-amazon.com/images/I/31u72Viu+FL.jpg;https://m.media-amazon.com/images/I/31HqFxspOxL.jpg;https://m.media-amazon.com/images/I/31iaiVd3g6L.jpg;https://m.media-amazon.com/images/I/31Rb19dTmHL.jpg;https://m.media-amazon.com/images/I/41RLUeGF8wL.jpg;https://m.media-amazon.com/images/I/61jzTiKc5WL.jpg","Lugz Men's Fringe Fashion Boot, Mushroom/Gum/Cream, 9 M US","MFRGD-2396","MFRGD-2396","737182697857","B099831MY1","","$ 59.59","$ 59.59","$ 52.46","$ 47.19","9","5879","2","-","9","","solid","Fringe Fashion Boot","synthetic","chukka-boots","Size: 9; Color: Mushroom/Gum/Cream;","Mushroom/Gum/Cream","","$ 70.00","28741","B073P7FRVQ","0737182697857","","$ 59.59","$ 70.00","0 %","$ 7.48","15 %","$ 8.94","$ 70.00","2","2021/07/12","Lugz","Lugz","Lugz","Clothing, Shoes & Jewelry","Lugz",""
"com","https://m.media-amazon.com/images/I/61eR4iRdmSL.jpg;https://m.media-amazon.com/images/I/31u72Viu+FL.jpg;https://m.media-amazon.com/images/I/31HqFxspOxL.jpg;https://m.media-amazon.com/images/I/31iaiVd3g6L.jpg;https://m.media-amazon.com/images/I/31Rb19dTmHL.jpg;https://m.media-amazon.com/images/I/41RLUeGF8wL.jpg;https://m.media-amazon.com/images/I/61jzTiKc5WL.jpg","Lugz Men's Fringe Fashion Boot, Mushroom/Gum/Cream, 10.5 M US","MFRGD-2396","MFRGD-2396","737182697888","B0998JBWT4","","$ 63.00","$ 63.00","$ 37.81","$ 41.68","18","5879","2","-","10.5","","solid","Fringe Fashion Boot","synthetic","chukka-boots","Size: 10.5; Color: Mushroom/Gum/Cream;","Mushroom/Gum/Cream","","$ 70.00","28741","B073P7FRVQ","0737182697888","","$ 70.00","$ 70.00","0 %","$ 7.80","15 %","$ 9.45","$ 70.00","2","2021/07/12","Lugz","Lugz","Lugz","Clothing, Shoes & Jewelry","Lugz",""
"com","https://m.media-amazon.com/images/I/615z6SSwiOL.jpg","Lugz Men's Fringe Boot, Wheat/cream/gum, 8 D US","MFRGD-7651-7651-8 D US","MFRGD-7651","737182239200","B00BJ65ODM","","$ 50.99","$ 50.99","$ 48.60","$ 51.06","30","5879","2","-","8","","solid","Fringe","","chukka-boots","Size: 8; Color: Wheat/Cream/Gum;","Wheat/Cream/Gum","","$ 70.00","28741","B073P7FRVQ","0737182239200","","$ 50.99","$ 83.13","67 %","$ 7.48","15 %","$ 7.65","$ 70.00","2","2014/03/28","Lugz","Lugz","Lugz","Clothing, Shoes & Jewelry","Lugz","Low"
"com","https://m.media-amazon.com/images/I/615z6SSwiOL.jpg","Lugz Men's Fringe Boot, Wheat/cream/gum, 13 D US","MFRGD-7651-7651-13 D US","MFRGD-7651","737182239293","B00BJ61ATO","","$ 42.50","$ 42.50","$ 46.52","$ 46.88","61","5879","4","-","13","","solid","Fringe Chukka Boots","","chukka-boots","Size: 13; Color: Wheat/Cream/Gum;","Wheat/Cream/Gum","","$ 70.00","28675","B073P7FRVQ","0737182239293","","$ 42.50","$ 83.13","0 %","$ 7.72","15.01 %","$ 6.38","$ 70.00","4","2014/03/28","Lugz","Lugz","Lugz","Clothing, Shoes & Jewelry","Lugz",""
"com","https://m.media-amazon.com/images/I/615z6SSwiOL.jpg","Lugz Men's Fringe Boot, Wheat/cream/gum, 12 D US","MFRGD-7651-7651-12 D US","MFRGD-7651","737182239286","B00BJ61AIA","","$ 42.70","$ 42.70","$ 47.17","$ 47.34","85","5880","5","-","12","","solid","Fringe Chukka Boots","","chukka-boots","Size: 12; Color: Wheat/Cream/Gum;","Wheat/Cream/Gum","","$ 70.00","28741","B073P7FRVQ","0737182239286","","$ 42.70","$ 61.11","0 %","$ 7.88","15.01 %","$ 6.41","$ 70.00","5","2014/03/28","Lugz","Lugz","Lugz","Clothing, Shoes & Jewelry","Lugz",""
"com","https://m.media-amazon.com/images/I/615z6SSwiOL.jpg","Lugz Men's Fringe Boot, Wheat/cream/gum, 8.5 D US","MFRGD-7651-7651-8.5 D US","MFRGD-7651","737182239217","B00BJ65OQ4","","$ 63.00","$ 63.00","$ 53.11","$ 51.61","46","5879","1","-","8.5","","solid","Fringe Chukka Boots","synthetic","chukka-boots","Size: 8.5; Color: Wheat/Cream/Gum;","Wheat/Cream/Gum","","$ 70.00","28741","B073P7FRVQ","0737182239217","","","$ 67.33","9 %","$ 7.48","15 %","$ 9.45","$ 70.00","1","2014/03/28","Lugz","Lugz","Lugz","Clothing, Shoes & Jewelry","Lugz",""
"com","https://m.media-amazon.com/images/I/615z6SSwiOL.jpg","Lugz Men's Fringe Boot, Wheat/cream/gum, 9 D US","MFRGD-7651-7651-9 D US","MFRGD-7651","737182239224","B00BJ65OZU","","$ 50.99","$ 50.99","$ 52.40","$ 49.45","58","5879","2","-","9","","solid","Fringe Chukka Boots","synthetic","chukka-boots","Size: 9; Color: Wheat/Cream/Gum;","Wheat/Cream/Gum","","$ 70.00","28741","B073P7FRVQ","0737182239224","","$ 50.99","$ 83.13","0 %","$ 7.56","15 %","$ 7.65","$ 70.00","2","2014/05/19","Lugz","Lugz","Lugz","Clothing, Shoes & Jewelry","Lugz",""
"com","https://m.media-amazon.com/images/I/615z6SSwiOL.jpg","Lugz Men's Fringe Boot, Wheat/cream/gum, 10 D US","MFRGD-7651-7651-10 D US","MFRGD-7651","737182239248","B00BJ65QIK","","$ 39.70","$ 39.70","$ 45.91","$ 46.23","99","5879","5","-","10","","solid","Fringe Chukka Boots","","chukka-boots","Size: 10; Color: Wheat/Cream/Gum;","Wheat/Cream/Gum","","$ 70.00","28861","B073P7FRVQ","0737182239248","","$ 39.70","$ 68.71","0 %","$ 8.12","15.01 %","$ 5.96","$ 70.00","5","2014/03/28","Lugz","Lugz","Lugz","Clothing, Shoes & Jewelry","Lugz",""
"com","https://m.media-amazon.com/images/I/615z6SSwiOL.jpg","Lugz mens Fringe Fashion Boot, Wheat/Cream/Gum, 9.5 US","MFRGD-7651-7651-9.5 D US","MFRGD-7651","737182239231","B00BJ65PAY","","$ 49.99","$ 50.28","$ 48.54","$ 47.09","60","5879","5","-","9.5","","solid","Fringe Chukka Boots","","chukka-boots","Size: 9.5; Color: Wheat/Cream/Gum;","Wheat/Cream/Gum","","$ 70.00","28741","B073P7FRVQ","0737182239231","00737182239231","$ 50.45","$ 60.62","0 %","$ 8.12","15 %","$ 7.54","$ 70.00","5","2014/03/28","Lugz","Lugz","Lugz","Clothing, Shoes & Jewelry","Lugz","Low"
