UPC,ASIN,Title,Cost,Price,Profit,ROI,Offers,Sales Rank,Size,Color, Source, Tag
197976348851,B0CSLV17SF,"Skechers Women's Hands Free Slip-INS Summits-Night Chic Sneaker, BKRG=Black/Rose Gold, 5",47.99,47.970001220703125,-14.299998512268068,-29.79787145711204%,15,57115,5,Bkrg=black/Rose Gold,https://www.shopwss.com/products/150262_bkrg?variant=41265372823607,eligible-discount
197976348950,B0CSLLN9QL,"Skechers Women's Hands Free Slip-INS Summits-Night Chic Sneaker, BKRG=Black/Rose Gold, 10",47.99,47.970001220703125,-14.619998683929445,-30.464677399311203%,26,57115,10,Bkrg=black/Rose Gold,https://www.shopwss.com/products/150262_bkrg?variant=41265373216823,eligible-discount
197976348882,B0CSM1K19C,"Skechers Women's Hands Free Slip-INS Summits-Night Chic Sneaker, BKRG=Black/Rose Gold, 6.5",47.99,42.83000183105469,-18.659998168945314,-38.88309683047576%,23,57115,6.5,Bkrg=black/Rose Gold,https://www.shopwss.com/products/150262_bkrg?variant=41265373052983,eligible-discount
197976348899,B0CSLVB9DT,"Skechers Women's Hands Free Slip-INS Summits-Night Chic Sneaker, BKRG=Black/Rose Gold, 7",47.99,42.83000183105469,-18.819998016357424,-39.21649930476646%,23,57115,7,Bkrg=black/Rose Gold,https://www.shopwss.com/products/150262_bkrg?variant=41265373020215,eligible-discount
197976348912,B0CSLRTKG1,"Skechers Women's Hands Free Slip-INS Summits-Night Chic Sneaker, BKRG=Black/Rose Gold, 8",47.99,47.970001220703125,-14.459998359680178,-30.131273931402745%,29,57154,8,Bkrg=black/Rose Gold,https://www.shopwss.com/products/150262_bkrg?variant=41265373118519,eligible-discount
197976348929,B0CSLS3M78,"Skechers Women's Hands Free Slip-INS Summits-Night Chic Sneaker, BKRG=Black/Rose Gold, 8.5",47.99,47.970001220703125,-14.459998359680178,-30.131273931402745%,25,57154,8.5,Bkrg=black/Rose Gold,https://www.shopwss.com/products/150262_bkrg?variant=41265373151287,eligible-discount
197976348936,B0CSLPKTFY,"Skechers Women's Hands Free Slip-INS Summits-Night Chic Sneaker, BKRG=Black/Rose Gold, 9",47.99,47.970001220703125,-14.619998683929445,-30.464677399311203%,24,57154,9,Bkrg=black/Rose Gold,https://www.shopwss.com/products/150262_bkrg?variant=41265373184055,eligible-discount
197976348905,B0CSLSVP36,"Skechers Women's Hands Free Slip-INS Summits-Night Chic Sneaker, BKRG=Black/Rose Gold, 7.5",47.99,42.83000183105469,-18.819998016357424,-39.21649930476646%,27,57154,7.5,Bkrg=black/Rose Gold,https://www.shopwss.com/products/150262_bkrg?variant=41265373085751,eligible-discount
197976237018,B0CNY5Q6M6,"Skechers Girls Wave 92 Sneaker, LightPink, 11 Little Kid",19.19,37.79999923706055,5.539999065399172,28.869197839495424%,10,57256,11 Little Kid,Lightpink,https://www.shopwss.com/products/303557l_ltpk?variant=41514778886199,eligible-discount
197976237094,B0CNY74NPS,"Skechers Girls Wave 92 Sneaker, LightPink, 2 Little Kid",19.19,0,0,,5,57256,2 Little Kid,Lightpink,https://www.shopwss.com/products/303557l_ltpk?variant=41514779017271,eligible-discount
197976237032,B0CNY64VMW,"Skechers Girls Wave 92 Sneaker, LightPink, 12 Little Kid",19.19,29.299999237060547,-0.16000074386596808,-0.8337714636058783%,10,57256,12 Little Kid,Lightpink,https://www.shopwss.com/products/303557l_ltpk?variant=41514778918967,eligible-discount
197976237056,B0CNY5NC5S,"Skechers Girls Wave 92 Sneaker, LightPink, 13 Little Kid",19.19,42,10.459999618530272,54.507554030902924%,8,57256,13 Little Kid,Lightpink,https://www.shopwss.com/products/303557l_ltpk?variant=41514778951735,eligible-discount
197976237070,B0CNY72TJ2,"Skechers Girls Wave 92 Sneaker, LightPink, 1 Little Kid",19.19,42,10.459999618530272,54.507554030902924%,9,57256,1 Little Kid,Lightpink,https://www.shopwss.com/products/303557l_ltpk?variant=41514778984503,eligible-discount
197976237117,B0CNY6Q299,"Skechers Girls Wave 92 Sneaker, LightPink, 3 Little Kid",19.19,39.4900016784668,8.170001564025878,42.574265575955586%,3,57296,3 Little Kid,Lightpink,https://www.shopwss.com/products/303557l_ltpk?variant=41514779050039,eligible-discount
888408294692,B07FKCCRQH,"Nike Everyday Cushion No Show Socks, White/Black, Medium, Unisex, Pack of 6",15.36,25.829999923706055,1.4099999809265142,9.179687375823661%,2,58021,Large,White/Black,https://www.shopwss.com/products/sx7675_100?variant=40942251933751,eligible-discount
888408294647,B07FKHK2H9,"Nike Everyday Cushion No Show Socks, Unisex Socks",15.36,17.989999771118164,-4.290000066757202,-27.9296879346172%,8,58021,Medium,Black/White,https://www.shopwss.com/products/sx7675_010?variant=40942251835447,eligible-discount
888408294685,B07FKG4RK1,"Nike Everyday Cushion No Show Socks, White/Black, Medium, Unisex, Pack of 6",15.36,28.989999771118164,4.310000076293946,28.059896330038715%,1,58067,Medium,White/Black,https://www.shopwss.com/products/sx7675_100?variant=40942251966519,eligible-discount
888408294654,B07FKDQSJ3,"Nike Everyday Cushion No Show Socks, Black/White, Large, Unisex, Pack of 6",15.36,0,0,,2,58067,Large,Black/White,https://www.shopwss.com/products/sx7675_010?variant=40942251802679,eligible-discount
191282646250,B07PDB83YC,"DC womens Court Graffik Skate Shoe, Black/Hot Pink, 7 US",41.59,44.56999969482422,-10.710000362396244,-25.75138341523501%,7,58096,7,Black/Hot Pink,https://www.shopwss.com/products/dc_300678_bhp?variant=41401080414263,eligible-discount
191282646236,B07PD1WSXM,"DC womens Court Graffik Skate Shoe, Black/Hot Pink, 6 US",41.59,67.19000244140625,8.520002517700192,20.48569972998363%,4,58096,6,Black/Hot Pink,https://www.shopwss.com/products/dc_300678_bhp?variant=41401080381495,eligible-discount
191282646229,B07PDBWFX7,"DC womens Court Graffik Low Top Casual Skate Shoe, Black/Hot Pink, 5.5 US",41.59,64.94999694824219,6.61999717712402,15.917281022178456%,3,58096,5.5,Black/Hot Pink,https://www.shopwss.com/products/dc_300678_bhp?variant=41401080348727,eligible-discount
191282646281,B07P9SMRVF,"DC womens Court Graffik Skate Shoe, Black/Hot Pink, 8.5 US",41.59,63,4.8000003433227505,11.541236699501683%,6,58096,8.5,Black/Hot Pink,https://www.shopwss.com/products/dc_300678_bhp?variant=41401080545335,eligible-discount
191282646243,B07PDB5T9W,"DC womens Court Graffik Skate Shoe, Black/Hot Pink, 6.5 US",41.59,64.9800033569336,6.64000335693359,15.965384363870136%,7,58096,6.5,Black/Hot Pink,https://www.shopwss.com/products/dc_300678_bhp?variant=41401080447031,eligible-discount
191282646267,B07PGDM37C,"DC womens Court Graffik Skate Shoe, Black/Hot Pink, 7.5 US",41.59,61.58000183105469,3.5900022125244107,8.631887983949051%,7,58096,7.5,Black/Hot Pink,https://www.shopwss.com/products/dc_300678_bhp?variant=41401080479799,eligible-discount
191282646298,B07PD9WLMZ,"DC womens Court Graffik Skate Shoe, Black/Hot Pink, 9 US",41.59,67.86000061035156,8.850000534057614,21.27915492680359%,5,58096,9,Black/Hot Pink,https://www.shopwss.com/products/dc_300678_bhp?variant=41401080578103,eligible-discount
191282646182,B07PF7MB9R,"DC womens Court Graffik Skate Shoe, Black/Hot Pink, 10 US",41.59,63,4.640000019073483,11.156528057401978%,8,58096,10,Black/Hot Pink,https://www.shopwss.com/products/dc_300678_bhp?variant=41401080643639,eligible-discount
191282646274,B07PDBN8KM,"DC womens Court Graffik Skate Shoe, Black/Hot Pink, 8 US",41.59,61.36000061035156,3.410000953674313,8.19908861186418%,6,58160,8,Black/Hot Pink,https://www.shopwss.com/products/dc_300678_bhp?variant=41401080512567,eligible-discount
196520424966,B0D3FGDRHD,"Dickies Unlined Eisenhower Jacket, BLACK, M RG",38.39,58.59000015258789,3.1600001907348627,8.231310733875652%,3,58402,Medium,Black,https://www.shopwss.com/products/djt75_blk?variant=41096980791351,eligible-discount
196520424973,B0D3FGPCDW,"Dickies Unlined Eisenhower Jacket, BLACK, S RG",38.39,58.54999923706055,3.6099995231628412,9.403489250228812%,3,58402,Small,Black,https://www.shopwss.com/products/djt75_blk?variant=41096980824119,eligible-discount
196520424980,B0D3FFB8L7,"Dickies Unlined Eisenhower Jacket, BLACK, XL RG",38.39,58.540000915527344,3.1200011825561518,8.127119516947518%,6,58402,X-Large,Black,https://www.shopwss.com/products/djt75_blk?variant=41096980856887,eligible-discount
196520425000,B0D3FFRBJS,"Dickies Unlined Eisenhower Jacket, BLACK, 2X RG",38.39,51.060001373291016,-3.409999027252198,-8.882518956114087%,6,58415,XX-Large,Black,https://www.shopwss.com/products/djt75_blk?variant=41096980758583,eligible-discount
196520424942,B0D3FHLDPK,"Dickies Unlined Eisenhower Jacket, BLACK, L RG",38.39,58.599998474121094,3.4399984931945795,8.960662915328417%,3,58415,Large,Black,https://www.shopwss.com/products/djt75_blk?variant=41096980889655,eligible-discount
197674524397,B0DDTW4RWK,"PUMA Women's Voltaic Evo Cross Trainer Sneaker, Black Gold, 6.5 Wide",51.19,49.95000076293945,-14.939999046325681,-29.18538590804001%,4,58786,6.5 Wide,Puma Black-puma Gold,https://www.shopwss.com/products/311178_03?variant=41276112797751,eligible-discount
197674524380,B0DDTY2JV4,"PUMA Women's Voltaic Evo Cross Trainer Sneaker, Black Gold, 5.5 Wide",51.19,80,10.59999996185303,20.707169294497028%,1,58786,5.5 Wide,Puma Black-puma Gold,https://www.shopwss.com/products/311178_03?variant=41276112863287,eligible-discount
197674365419,B0DDTV7L9F,"PUMA Women's Voltaic EVO Cross Trainer Sneaker, Black-Magic Rose, 6.5",51.19,34.5,-28.079999866485593,-54.854463501632345%,8,58786,6.5,Puma Black-magic Rose,https://www.shopwss.com/products/309720_19?variant=41176702943287,eligible-discount
196153748873,B0BNJMV9GS,"Nike Women's Air Max Intrlk Lite Sneaker, Black/White, 8 UK, Black White, 8 UK",54.39,126.73999786376953,46.179997787475585,84.9053094088538%,3,58880,10.5,Black White,https://www.shopwss.com/products/dx3705_001?variant=40942553595959,eligible-discount
198445107955,B0D2NVYHSP,Crocs Unisex's Classic Clogs with Patterns and Graphics (Toddler) Cherry Red 4 Medium,25.59,26.81999969482422,-8.16000017166138,-31.88745670832896%,5,58893,4 Toddler,Cherry Red,https://www.shopwss.com/products/209755_6zr?variant=41219923017783,eligible-discount
198445108006,B0D2NVGFLC,Crocs Unisex Classic Clogs with Patterns and Graphics (Toddler) Cherry Red 9 Medium,25.59,42.93000030517578,5.380000267028805,21.023838479987518%,3,58893,9 Toddler,Cherry Red,https://www.shopwss.com/products/209755_6zr?variant=41219923181623,eligible-discount
198445107993,B0D2NXG5V8,Crocs Unisex's Classic Clogs with Patterns and Graphics (Toddler) Cherry Red 8 Medium,25.59,0,0,,5,58893,8 Toddler,Cherry Red,https://www.shopwss.com/products/209755_6zr?variant=41219923148855,eligible-discount
198445107948,B0D2NTYDFH,Crocs Unisex Classic Clogs with Patterns and Graphics (Toddler) Cherry Red 10 Medium,25.59,43.45000076293945,5.570000801086422,21.766318097250576%,2,58893,10 Toddler,Cherry Red,https://www.shopwss.com/products/209755_6zr?variant=41219923214391,eligible-discount
198445107962,B0D2NV8JYR,Crocs Unisex Classic Clogs with Patterns and Graphics (Toddler) Cherry Red 5 Medium,25.59,30.18000030517578,-4.929999675750736,-19.265336755571457%,6,58893,5 Toddler,Cherry Red,https://www.shopwss.com/products/209755_6zr?variant=41219923116087,eligible-discount
198445107979,B0D2NW23BW,Crocs Unisex Classic Clogs with Patterns and Graphics (Toddler) Cherry Red 6 Medium,25.59,29.520000457763672,-5.489999141693119,-21.45368949469761%,7,58893,6 Toddler,Cherry Red,https://www.shopwss.com/products/209755_6zr?variant=41219923083319,eligible-discount
197674524489,B0DDTXNHQN,"PUMA Women's Voltaic Evo Cross Trainer Sneaker, Black Gold, 10 Wide",51.19,49.95000076293945,-15.809998931884763,-30.884936377973755%,1,58911,10 Wide,Puma Black-puma Gold,https://www.shopwss.com/products/311178_03?variant=41276113190967,eligible-discount
197674524410,B0DDTXNRRQ,"PUMA Women's Voltaic Evo Cross Trainer Sneaker, Black Gold, 8.5 Wide",51.19,80,9.810000000000002,19.163899199062325%,2,58911,8.5 Wide,Puma Black-puma Gold,https://www.shopwss.com/products/311178_03?variant=41276113059895,eligible-discount
197674524441,B0DDTWM379,"PUMA Women's Voltaic Evo Cross Trainer Sneaker, Black Gold, 6 Wide",51.19,60,-6.05999988555908,-11.838249434575268%,3,58911,6 Wide,Puma Black-puma Gold,https://www.shopwss.com/products/311178_03?variant=41276112830519,eligible-discount
197674524472,B0DDTYJRS4,"PUMA Women's Voltaic Evo Cross Trainer Sneaker, Black Gold, 9 Wide",51.19,80,10.19000011444092,19.906231909437235%,2,58911,9 Wide,Puma Black-puma Gold,https://www.shopwss.com/products/311178_03?variant=41276113027127,eligible-discount
197674524465,B0DDTWCN36,"PUMA Women's Voltaic Evo Cross Trainer Sneaker, Black Gold, 8 Wide",51.19,56,-10.209999504089353,-19.945300847996393%,2,58911,8 Wide,Puma Black-puma Gold,https://www.shopwss.com/products/311178_03?variant=41276112961591,eligible-discount
197674524458,B0DDTYJVMQ,"PUMA Women's Voltaic Evo Cross Trainer Sneaker, Black Gold, 7 Wide",51.19,49.95000076293945,-14.939999046325681,-29.18538590804001%,4,58911,7 Wide,Puma Black-puma Gold,https://www.shopwss.com/products/311178_03?variant=41276112928823,eligible-discount
197674524403,B0DDTTJ39S,"PUMA Women's Voltaic Evo Cross Trainer Sneaker, Black Gold, 7.5 Wide",51.19,80,10.59999996185303,20.707169294497028%,4,58911,7.5 Wide,Puma Black-puma Gold,https://www.shopwss.com/products/311178_03?variant=41276112994359,eligible-discount
197674365402,B0DDTX1DR6,"PUMA Women's Voltaic EVO Cross Trainer Sneaker, Black-Magic Rose, 5.5",51.19,51.099998474121094,-13.970001640319822,-27.29048962750503%,4,58911,5.5,Puma Black-magic Rose,https://www.shopwss.com/products/309720_19?variant=41176702976055,eligible-discount
197674365464,B0DDTV74TZ,"PUMA Women's Voltaic EVO Cross Trainer Sneaker, Black-Magic Rose, 6",51.19,51.9900016784668,-13.209998550415037,-25.805818617728143%,7,58911,6,Puma Black-magic Rose,https://www.shopwss.com/products/309720_19?variant=41176702910519,eligible-discount
198445165177,B0DFX2T4N7,"Crocs, Classic Clogs with Patterns and Graphics (Toddler), Tinted Glass, 10, Medium",25.59,39.9900016784668,2.35000148773193,9.183280530410045%,2,58943,10 Toddler,Tinted Glass,https://www.shopwss.com/products/211264_4wd?variant=41265514971191,eligible-discount
198445165238,B0DFX21H5V,"Crocs, Classic Clogs with Patterns and Graphics (Toddler), Tinted Glass, 9, Medium",25.59,39.9900016784668,3.4100019073486294,13.325525233875066%,2,58943,9 Toddler,Tinted Glass,https://www.shopwss.com/products/211264_4wd?variant=41265514938423,eligible-discount
198445165184,B0DFX1Q94N,"Crocs, Classic Clogs with Patterns and Graphics (Toddler), Tinted Glass, 4, Medium",25.59,39.9900016784668,3.0300017929077114,11.840569726095005%,2,58943,4 Toddler,Tinted Glass,https://www.shopwss.com/products/211264_4wd?variant=41265514774583,eligible-discount
198445165214,B0DFWZDPGH,"Crocs, Classic Clogs with Patterns and Graphics (Toddler), Tinted Glass, 7, Medium",25.59,39.9900016784668,2.88000169754028,11.254402882142553%,3,58943,7 Toddler,Tinted Glass,https://www.shopwss.com/products/211264_4wd?variant=41265514807351,eligible-discount
198445165207,B0DFX1RV88,"Crocs, Classic Clogs with Patterns and Graphics (Toddler), Tinted Glass, 6, Medium",25.59,39.9900016784668,3.85000148773193,15.044945243188474%,3,58943,6 Toddler,Tinted Glass,https://www.shopwss.com/products/211264_4wd?variant=41265514840119,eligible-discount
198445165191,B0DFX1XL4K,"Crocs, Classic Clogs with Patterns and Graphics (Toddler), Tinted Glass, 5, Medium",25.59,39.9900016784668,3.85000148773193,15.044945243188474%,2,58943,5 Toddler,Tinted Glass,https://www.shopwss.com/products/211264_4wd?variant=41265514872887,eligible-discount
198445165221,B0DFX459G5,"Crocs, Classic Clogs with Patterns and Graphics (Toddler), Tinted Glass, 8, Medium",25.59,39.9900016784668,3.0300017929077114,11.840569726095005%,2,58943,8 Toddler,Tinted Glass,https://www.shopwss.com/products/211264_4wd?variant=41265514905655,eligible-discount
198445107986,B0D2NV2NZZ,Crocs Unisex Classic Clogs with Patterns and Graphics (Toddler) Cherry Red 7 Medium,25.59,40.86000061035156,3.770000610351559,14.73231969656725%,4,58943,7 Toddler,Cherry Red,https://www.shopwss.com/products/209755_6zr?variant=41219923050551,eligible-discount
196153748897,B0BNJNDW3V,"Nike Women's Air Max Intrlk Lite Sneaker, Black White,9",54.39,82.56999969482422,8.469999179840087,15.572714064791482%,7,58994,9,Black/White,https://www.shopwss.com/products/dx3705_001?variant=40942553661495,eligible-discount
720026822966,B01HSGVJ1C,"Wolverine mens Rancher 10"" Square Soft Toe Work Boot, Dk Brown/Rust, 8 US",76.79,78.68000030517578,-22.55999950408936,-29.37882472208538%,8,59137,8,Dark Brown,https://www.shopwss.com/products/w10704?variant=40942247936055,eligible-discount
720026822959,B01HSGVIMW,"Wolverine Men's Rancher 10"" Square Toe Soft Toe Work Boot, Dark Brown/Rust, 7.5 M US",76.79,78.68000030517578,-22.18000034332276,-28.883969713924674%,4,59168,7.5,Dark Brown,https://www.shopwss.com/products/w10704?variant=40942247903287,eligible-discount
720026823024,B01HSGVM8W,"Wolverine Men's Rancher 10"" Square Toe Soft Toe Work Boot, Dark Brown/Rust, 11 M US",76.79,78.68000030517578,-22.55999950408936,-29.37882472208538%,5,59168,11,Dark Brown,https://www.shopwss.com/products/w10704?variant=40942247739447,eligible-discount
720026823017,B01HSGVM14,"WOLVERINE mens Rancher 10"" Square Soft Toe Work Boot, Dark Brown/Rust, 10.5 US",76.79,78.68000030517578,-22.55999950408936,-29.37882472208538%,6,59199,10.5,Dark Brown,https://www.shopwss.com/products/w10704?variant=40942247706679,eligible-discount
720026823055,B01HSGVN7W,"Wolverine Men's Rancher 10"" Square Toe Soft Toe Work Boot, Dark Brown/Rust, 13 M US",76.79,78.68000030517578,-22.93999961853028,-29.87368097217122%,5,59199,13,Dark Brown,https://www.shopwss.com/products/w10704?variant=40942247837751,eligible-discount
720026822973,B01HSGVJJ4,"WOLVERINE mens Rancher 10"" Square Soft Toe Work Boot, Dark Brown/Rust, 8.5 US",76.79,78.68000030517578,-22.18000034332276,-28.883969713924674%,4,59199,8.5,Dark Brown,https://www.shopwss.com/products/w10704?variant=40942247968823,eligible-discount
720026822980,B01HSGVKRU,"Wolverine mens Rancher 10"" Square Soft Toe Work Boot, Dk Brown/Rust, 9 US",76.79,78.68000030517578,-18.18999961853028,-23.687979708985907%,7,59199,9,Dark Brown,https://www.shopwss.com/products/w10704?variant=40942248001591,eligible-discount
720026823031,B01HSGVMJG,"WOLVERINE mens Rancher 10"" Square Soft Toe Work Boot, Dark Brown/Rust, 11.5 US",76.79,78.68000030517578,-22.55999950408936,-29.37882472208538%,2,59199,11.5,Dark Brown,https://www.shopwss.com/products/w10704?variant=40942247772215,eligible-discount
720026823048,B01HSGVMX2,"Wolverine Men's Rancher 10"" Square Toe Soft Toe Work Boot, Dark Brown/Rust, 12 M US",76.79,78.68000030517578,-22.93999961853028,-29.87368097217122%,6,59199,12,Dark Brown,https://www.shopwss.com/products/w10704?variant=40942247804983,eligible-discount
720026822942,B01HSGVI68,"Wolverine Men's Rancher 10"" Square Toe Soft Toe Work Boot, Dark Brown/Rust, 7 M US",76.79,78.68000030517578,-22.93999961853028,-29.87368097217122%,2,59199,7,Dark Brown,https://www.shopwss.com/products/w10704?variant=40942247870519,eligible-discount
720026822997,B01HSGVL3I,"WOLVERINE mens Rancher 10"" Square Soft Toe Work Boot, Dark Brown/Rust, 9.5 US",76.79,78.68000030517578,-22.93999961853028,-29.87368097217122%,5,59199,9.5,Dark Brown,https://www.shopwss.com/products/w10704?variant=40942248034359,eligible-discount
720026823000,B01HSGVLIS,"Wolverine Men's Rancher 10"" Square Toe Soft Toe Work Boot, Dark Brown/Rust, 10 M US",76.79,78.68000030517578,-22.55999950408936,-29.37882472208538%,5,59199,10,Dark Brown,https://www.shopwss.com/products/w10704?variant=40942247673911,eligible-discount
197976886254,B0CSL47MKY,"Skechers Girls Twinkle Sparks-Jumpin' Clou Sneaker, Pink/Multi, 11 Little Kid",28.79,0,0,,1,59295,11 Little Kid,Pink/Multi,https://www.shopwss.com/products/314809l_pkmt?variant=40951034937399,eligible-discount
197976886292,B0CSL3W9V7,"Skechers Girls Twinkle Sparks-Jumpin' Clou Sneaker, Pink/Multi, 13 Little Kid",28.79,35.209999084472656,-4.7300010108947745,-16.429319245900572%,2,59295,13 Little Kid,Pink/Multi,https://www.shopwss.com/products/314809l_pkmt?variant=40951035002935,eligible-discount
197976886315,B0CSLDB28Y,"Skechers Girls Twinkle Sparks-Jumpin' Clou Sneaker, Pink/Multi, 1 Little Kid",28.79,35.209999084472656,-4.7300010108947745,-16.429319245900572%,2,59295,1 Little Kid,Pink/Multi,https://www.shopwss.com/products/314809l_pkmt?variant=40951035068471,eligible-discount
197976886339,B0CSLGJSHW,"Skechers Girls Twinkle Sparks-Jumpin' Clou Sneaker, Pink/Multi, 2 Little Kid",28.79,35.209999084472656,-5.020000972747802,-17.436613312774583%,2,59295,2 Little Kid,Pink/Multi,https://www.shopwss.com/products/314809l_pkmt?variant=40951035101239,eligible-discount
197976886353,B0CSL9QY1X,"Skechers Girls Twinkle Sparks-Jumpin' Clou Sneaker, Pink/Multi, 3 Little Kid",28.79,35.209999084472656,-4.910001316070556,-17.054537395173867%,2,59295,3 Little Kid,Pink/Multi,https://www.shopwss.com/products/314809l_pkmt?variant=40951035035703,eligible-discount
197976325357,B0CPQQS76D,"Skechers Girls Twinkle Sparks Sneaker, Lavender/Multi, 10 Toddler",22.38,0,0,,4,59477,10 Toddler,Lavender/Multi,https://www.shopwss.com/products/314813n_lvmt?variant=40951385391159,eligible-discount
197976325296,B0CPQ98MFL,"Skechers Girls Twinkle Sparks Sneaker, Lavender/Multi, 3 Little Kid",28.79,30.06999969482422,-9.28000072479248,-32.233416897507745%,5,59477,3 Little Kid,Lavender/Multi,https://www.shopwss.com/products/314813l_lvmt?variant=40951384703031,eligible-discount
197976325258,B0CPQNPHVM,"Skechers Girls Twinkle Sparks Sneaker, Lavender/Multi, 1 Little Kid",28.79,30.06999969482422,-9.100000419616698,-31.60819874823445%,5,59477,1 Little Kid,Lavender/Multi,https://www.shopwss.com/products/314813l_lvmt?variant=40951384735799,eligible-discount
197976325234,B0CPQB3ZW4,"Skechers Girls Twinkle Sparks Sneaker, Lavender/Multi, 13 Little Kid",28.79,30.06999969482422,-9.100000419616698,-31.60819874823445%,4,59477,13 Little Kid,Lavender/Multi,https://www.shopwss.com/products/314813l_lvmt?variant=40951384670263,eligible-discount
198739118629,B0DD61VL6F,"SKECHERS Girls Twinkle Sparks-Ombre Flutte Sneaker, Link Pink/Multi, 3 Little Kid",28.79,26.510000228881836,-12.419999637603759,-43.13997790067301%,2,59556,3 Little Kid,Link Pink/Multi,https://www.shopwss.com/products/314813l_lpmt?variant=47405893845122,eligible-discount
198739118520,B0DD5PXK38,"SKECHERS Girls Twinkle Sparks-Ombre Flutte Sneaker, Link Pink/Multi, 11 Little Kid",28.79,34.939998626708984,-4.970001258850097,-17.262942892845075%,2,59556,11 Little Kid,Link Pink/Multi,https://www.shopwss.com/products/314813l_lpmt?variant=47405893681282,eligible-discount
198739118582,B0DD5XCZGB,"SKECHERS Girls Twinkle Sparks-Ombre Flutte Sneaker, Link Pink/Multi, 1 Little Kid",28.79,26.510000228881836,-12.129999675750732,-42.132683833799%,2,59556,1 Little Kid,Link Pink/Multi,https://www.shopwss.com/products/314813l_lpmt?variant=47405893779586,eligible-discount
198739118568,B0DD5JT69K,"SKECHERS Girls Twinkle Sparks-Ombre Flutte Sneaker, Link Pink/Multi, 13 Little Kid",28.79,35.93000030517578,-4.409999408721923,-15.317816633282122%,2,59556,13 Little Kid,Link Pink/Multi,https://www.shopwss.com/products/314813l_lpmt?variant=47405893746818,eligible-discount
198739118544,B0DD5R8L33,"SKECHERS Girls Twinkle Sparks-Ombre Flutte Sneaker, Link Pink/Multi, 12 Little Kid",28.79,26.510000228881836,-12.029999771118163,-41.78534133768032%,2,59556,12 Little Kid,Link Pink/Multi,https://www.shopwss.com/products/314813l_lpmt?variant=47405893714050,eligible-discount
198739118605,B0DD5WDYYT,"SKECHERS Girls Twinkle Sparks-Ombre Flutte Sneaker, Link Pink/Multi, 2 Little Kid",28.79,26.510000228881836,-12.309999980926513,-42.757901983072294%,2,59556,2 Little Kid,Link Pink/Multi,https://www.shopwss.com/products/314813l_lpmt?variant=47405893812354,eligible-discount
197976325302,B0CPQ9LHF2,"Skechers Girls Twinkle Sparks Sneaker, Lavender/Multi, 5 Toddler",22.38,20,-10.039999847412108,-44.8614827855769%,3,59556,5 Toddler,Lavender/Multi,https://www.shopwss.com/products/314813n_lvmt?variant=40951385227319,eligible-discount
197976325319,B0CPQP34CW,"Skechers Girls Twinkle Sparks Sneaker, Lavender/Multi, 6 Toddler",22.38,0,0,,2,59556,6 Toddler,Lavender/Multi,https://www.shopwss.com/products/314813n_lvmt?variant=40951385292855,eligible-discount
197976325333,B0CPQS15HJ,"Skechers Girls Twinkle Sparks Sneaker, Lavender/Multi, 8 Toddler",22.38,0,0,,3,59556,8 Toddler,Lavender/Multi,https://www.shopwss.com/products/314813n_lvmt?variant=40951385325623,eligible-discount
197976325340,B0CPQSZ1JW,"Skechers Girls Twinkle Sparks Sneaker, Lavender/Multi, 9 Toddler",22.38,0,0,,1,59556,9 Toddler,Lavender/Multi,https://www.shopwss.com/products/314813n_lvmt?variant=40951385358391,eligible-discount
197976325326,B0CPQTBLGL,"Skechers Girls Twinkle Sparks Sneaker, Lavender/Multi, 7 Toddler",22.38,0,0,,5,59556,7 Toddler,Lavender/Multi,https://www.shopwss.com/products/314813n_lvmt?variant=40951385260087,eligible-discount
197976325197,B0CPQRQ752,"Skechers Girls Twinkle Sparks Sneaker, Lavender/Multi, 11 Little Kid",28.79,30.06999969482422,-9.110000648498534,-31.642933825976154%,3,59556,11 Little Kid,Lavender/Multi,https://www.shopwss.com/products/314813l_lvmt?variant=40951384604727,eligible-discount
197976325210,B0CPQNPVDB,"Skechers Girls Twinkle Sparks Sneaker, Lavender/Multi, 12 Little Kid",28.79,30.06999969482422,-9.100000419616698,-31.60819874823445%,3,59556,12 Little Kid,Lavender/Multi,https://www.shopwss.com/products/314813l_lvmt?variant=40951384637495,eligible-discount
197976325272,B0CPQ86QHW,"Skechers Girls Twinkle Sparks Sneaker, Lavender/Multi, 2 Little Kid",28.79,30.06999969482422,-9.28000072479248,-32.233416897507745%,7,59556,2 Little Kid,Lavender/Multi,https://www.shopwss.com/products/314813l_lvmt?variant=40951384768567,eligible-discount
197609617446,B0DJ6PYWNS,"adidas CBLACK/FTWWHT Unisex Campus 00s J Core blackCore Black/FTWR White 6.5 US, Wide Little_Kid",57.59,0,0,,3,59594,6.5 Wide Big Kid,Multi,https://www.shopwss.com/products/ji4395?variant=41375474548791,eligible-discount
197609613752,B0DJ6Q688V,"adidas CBLACK/FTWWHT Unisex Campus 00s J Core blackCore Black/FTWR White 7 US, 7 Wide Little_Kid",57.59,0,0,,7,59594,7 Wide Toddler,Multi,https://www.shopwss.com/products/ji4395?variant=41375474384951,eligible-discount
198551696992,B0DQ639D5K,"PUMA Rebound Layup Mid Hook and Loop Sneaker, White-Lilac Frost, 13 US Unisex Little Kid",31.99,44.54999923706055,0.009999523162846913,0.03125827809580154%,3,59623,13 Little Kid,Puma White-lilac Frost,https://www.shopwss.com/products/404200_02?variant=41313264992311,eligible-discount
