UPC,ASIN,Title,Cost,Price,Profit,ROI,Offers,Sales Rank,Size,Color, Link, Tags
195907795460,B093QJ245V,"New Balance Women's 574 Core Sneaker, Nimbus Cloud/White, 5.5 Wide",84.99,89.94999694824219,-15.530002822875971,-18.272741290594155%,4,1428,5.5 Wide,Nimbus Cloud With White,https://www.shopwss.com/products/wl574evw?variant=40942919581751,"$80 TO $100, 574, BEIGE, classic, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-her-2024, full-price-eligible-discount, grey day, IWD25, lifestyle, md2-exclusion, NEW BALANCE, runni"
195907795477,B093QJM1V5,"New Balance Women's 574 Core Sneaker, Nimbus Cloud/White, 6 Wide",84.99,89.94999694824219,-15.610002746582026,-18.366869921852015%,3,1428,6 Wide,Nimbus Cloud With White,https://www.shopwss.com/products/wl574evw?variant=40942919614519,"$80 TO $100, 574, BEIGE, classic, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-her-2024, full-price-eligible-discount, grey day, IWD25, lifestyle, md2-exclusion, NEW BALANCE, runni"
195907795521,B093QJY13N,"New Balance Women's 574 Core Sneaker, Nimbus Cloud/White, 8.5 Wide",84.99,89.94999694824219,-15.610002746582026,-18.366869921852015%,6,1428,8.5 Wide,Nimbus Cloud With White,https://www.shopwss.com/products/wl574evw?variant=40942919417911,"$80 TO $100, 574, BEIGE, classic, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-her-2024, full-price-eligible-discount, grey day, IWD25, lifestyle, md2-exclusion, NEW BALANCE, runni"
195907795552,B093QJ7YRN,"New Balance Women's 574 Core Sneaker, Nimbus Cloud/White, 10 Wide",84.99,89.94999694824219,-15.850002994537348,-18.64925637667649%,3,1428,10 Wide,Nimbus Cloud With White,https://www.shopwss.com/products/wl574evw?variant=40942919450679,"$80 TO $100, 574, BEIGE, classic, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-her-2024, full-price-eligible-discount, grey day, IWD25, lifestyle, md2-exclusion, NEW BALANCE, runni"
195907795507,B093QKYTV6,"New Balance Women's 574 Core Sneaker, Nimbus Cloud/White, 7.5 Wide",84.99,89.94999694824219,-15.610002746582026,-18.366869921852015%,5,1428,7.5 Wide,Nimbus Cloud With White,https://www.shopwss.com/products/wl574evw?variant=40942919286839,"$80 TO $100, 574, BEIGE, classic, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-her-2024, full-price-eligible-discount, grey day, IWD25, lifestyle, md2-exclusion, NEW BALANCE, runni"
195907795453,B093QLMQG3,"New Balance Women's 574 Core Sneaker, Nimbus Cloud/White, 5 Wide",84.99,89.94999694824219,-15.610002746582026,-18.366869921852015%,4,1428,5 Wide,Nimbus Cloud With White,https://www.shopwss.com/products/wl574evw?variant=40942919516215,"$80 TO $100, 574, BEIGE, classic, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-her-2024, full-price-eligible-discount, grey day, IWD25, lifestyle, md2-exclusion, NEW BALANCE, runni"
195907796290,B093QK8JV1,"New Balance Women's 574 Core Sneaker, Grey/White, 6.5",89.99,87.8499984741211,-22.400001754760737,-24.891656578242845%,9,1428,6.5,Grey/White,https://www.shopwss.com/products/wl574evg?variant=40943494266935,"$80 TO $100, 574, best-sellers-web, classic, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-her-2024, full-price-eligible-discount, GREY, grey day, IWD25, lifestyle, md2-exclusion, N"
195907796368,B093QKF63K,"New Balance Women's 574 Core Sneaker, Grey/White, 10",89.99,86.43000030517578,-23.839999904632563,-26.4918323198495%,12,1428,10,Grey/White,https://www.shopwss.com/products/wl574evg?variant=40943494529079,"$80 TO $100, 574, best-sellers-web, classic, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-her-2024, full-price-eligible-discount, GREY, grey day, IWD25, lifestyle, md2-exclusion, N"
195907796313,B093R9PKVC,"New Balance Women's 574 Core Sneaker, Grey/White, 7.5",89.99,87.94999694824219,-22.310002555847163,-24.79164635609197%,13,1428,7.5,Grey/White,https://www.shopwss.com/products/wl574evg?variant=40943494365239,"$80 TO $100, 574, best-sellers-web, classic, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-her-2024, full-price-eligible-discount, GREY, grey day, IWD25, lifestyle, md2-exclusion, N"
195907796306,B093QK67V2,"New Balance Women's 574 Core Sneaker, Grey/White, 7",89.99,89.94999694824219,-20.610002746582026,-22.902547779288838%,10,1428,7,Grey/White,https://www.shopwss.com/products/wl574evg?variant=40943494070327,"$80 TO $100, 574, best-sellers-web, classic, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-her-2024, full-price-eligible-discount, GREY, grey day, IWD25, lifestyle, md2-exclusion, N"
195907796337,B093R1D5CL,"New Balance Women's 574 Core Sneaker, Grey/White, 8.5",89.99,87.94999694824219,-22.310002555847163,-24.79164635609197%,9,1428,8.5,Grey/White,https://www.shopwss.com/products/wl574evg?variant=40943494430775,"$80 TO $100, 574, best-sellers-web, classic, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-her-2024, full-price-eligible-discount, GREY, grey day, IWD25, lifestyle, md2-exclusion, N"
195907796344,B093RCJQL7,"New Balance Women's 574 Core Sneaker, Grey/White, 9",89.99,87.31999969482422,-23.09000085830688,-25.658407443390246%,13,1428,9,Grey/White,https://www.shopwss.com/products/wl574evg?variant=40943494463543,"$80 TO $100, 574, best-sellers-web, classic, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-her-2024, full-price-eligible-discount, GREY, grey day, IWD25, lifestyle, md2-exclusion, N"
195907796320,B093QLNJPG,"New Balance Women's 574 Core Sneaker, White, 8",89.99,87.94999694824219,-22.310002555847163,-24.79164635609197%,10,1428,8,Grey/White,https://www.shopwss.com/products/wl574evg?variant=40943494398007,"$80 TO $100, 574, best-sellers-web, classic, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-her-2024, full-price-eligible-discount, GREY, grey day, IWD25, lifestyle, md2-exclusion, N"
195907796597,B093QLTD95,"New Balance Women's 574 Core Sneaker, Black/White, 5.5",89.99,89.6500015258789,-20.789998283386225,-23.102565044322954%,4,1429,5.5,Black/White,https://www.shopwss.com/products/wl574evb?variant=41137503633463,"$80 TO $100, 574, BLACK, bts25, Classic, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, IWD25, md2-exclusion, NEW BALANCE, running, WL574EVB, womens, womens-shoes, womens"
195907795484,B093QJQ783,"New Balance Women's 574 Core Sneaker, Nimbus Cloud/White, 6.5 Wide",84.99,89.94999694824219,-15.610002746582026,-18.366869921852015%,5,1429,6.5 Wide,Nimbus Cloud With White,https://www.shopwss.com/products/wl574evw?variant=40942919647287,"$80 TO $100, 574, BEIGE, classic, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-her-2024, full-price-eligible-discount, grey day, IWD25, lifestyle, md2-exclusion, NEW BALANCE, runni"
195907795514,B093QKDLQ7,"New Balance Women's 574 Core Sneaker, Nimbus Cloud/White, 8 Wide",84.99,89.94999694824219,-15.610002746582026,-18.366869921852015%,8,1429,8 Wide,Nimbus Cloud With White,https://www.shopwss.com/products/wl574evw?variant=40942919319607,"$80 TO $100, 574, BEIGE, classic, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-her-2024, full-price-eligible-discount, grey day, IWD25, lifestyle, md2-exclusion, NEW BALANCE, runni"
196265860975,B0CVLH2FB7,"Crocs Unisex Echo Clog Wheat Mens 8, Womens 10 Medium",69.99,56.95000076293945,-29.059999217987055,-41.52021605656102%,3,1573,10 Women/8 Men,Wheat,https://www.shopwss.com/products/207937_209?variant=40951280861239,"$60 TO $80, 207937 209, BEIGE, Clogs, CROCS, echo clog, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, full-price-eligible-discount, Lifestyle, md2-exclusion, mens, mens-shoes, mens-shoe"
196265860869,B0CVLJ48TC,"Crocs Unisex Echo Clog Wheat Mens 11, Womens 13 Medium",69.99,56.95000076293945,-29.059999217987055,-41.52021605656102%,3,1573,13 Women/11 Men,Wheat,https://www.shopwss.com/products/207937_209?variant=40951280959543,"$60 TO $80, 207937 209, BEIGE, Clogs, CROCS, echo clog, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, full-price-eligible-discount, Lifestyle, md2-exclusion, mens, mens-shoes, mens-shoe"
196265860982,B0CVLJZGR1,"Crocs Unisex Echo Clog Wheat Mens 9, Womens 11 Medium",69.99,56.900001525878906,-29.109998455047602,-41.59165374345993%,7,1573,11 Women/9 Men,Wheat,https://www.shopwss.com/products/207937_209?variant=40951280894007,"$60 TO $80, 207937 209, BEIGE, Clogs, CROCS, echo clog, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, full-price-eligible-discount, Lifestyle, md2-exclusion, mens, mens-shoes, mens-shoe"
196265860883,B0CVLHZ2QN,"Crocs Unisex Echo Clog Wheat Mens 13, Womens 15 Medium",69.99,56.95000076293945,-29.459999313354487,-42.09172640856478%,6,1573,15 Women/13 Men,Wheat,https://www.shopwss.com/products/207937_209?variant=40951281025079,"$60 TO $80, 207937 209, BEIGE, Clogs, CROCS, echo clog, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, full-price-eligible-discount, Lifestyle, md2-exclusion, mens, mens-shoes, mens-shoe"
196265305483,B0BSG2YH2K,"Crocs Unisex-Adult Echo Clogs, Black, 9 Men/11 Women",69.99,0,0,,3,1573,11 Women/9 Men,Black,https://www.shopwss.com/products/207937_001?variant=40943224684599,"$60 TO $80, 207937 001, BLACK, Clogs, CROCS, echo, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, lifestyle, md2-exclusion, mens, mens-shoes, mens-shoes-slides-and-thongs"
196265305346,B0BSG3DXPY,"Crocs Unisex-Adult Echo Clog, Black, 12 Women/10 Men",69.99,0,0,,1,1573,13 Women/11 Men,Black,https://www.shopwss.com/products/207937_001?variant=40943224750135,"$60 TO $80, 207937 001, BLACK, Clogs, CROCS, echo, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, lifestyle, md2-exclusion, mens, mens-shoes, mens-shoes-slides-and-thongs"
196265305339,B0BSG2S1YP,"Crocs Unisex-Adult Echo Clog, Black, 12 Women/10 Men",69.99,0,0,,4,1573,12 Women/10 Men,Black,https://www.shopwss.com/products/207937_001?variant=40943224717367,"$60 TO $80, 207937 001, BLACK, Clogs, CROCS, echo, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, lifestyle, md2-exclusion, mens, mens-shoes, mens-shoes-slides-and-thongs"
196265305360,B0BVDHJMJV,"Crocs Unisex-Adult Echo Clogs, Black, 13 Men/15 Women",69.99,0,0,,1,1573,15 Women/13 Men,Black,https://www.shopwss.com/products/207937_001?variant=40943224815671,"$60 TO $80, 207937 001, BLACK, Clogs, CROCS, echo, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, lifestyle, md2-exclusion, mens, mens-shoes, mens-shoes-slides-and-thongs"
196265860852,B0CVLHDPQV,"Crocs Unisex Echo Clog Wheat Mens 10, Womens 12 Medium",69.99,56.95000076293945,-29.13999914169311,-41.63451799070312%,2,1574,12 Women/10 Men,Wheat,https://www.shopwss.com/products/207937_209?variant=40951280926775,"$60 TO $80, 207937 209, BEIGE, Clogs, CROCS, echo clog, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, full-price-eligible-discount, Lifestyle, md2-exclusion, mens, mens-shoes, mens-shoe"
196265860951,B0CVLHZ2QM,"Crocs Unisex Echo Clog Wheat Mens 6, Womens 8 Medium",69.99,45,-38.899999847412104,-55.57936826319775%,4,1574,8 Women/6 Men,Wheat,https://www.shopwss.com/products/207937_209?variant=40951280795703,"$60 TO $80, 207937 209, BEIGE, Clogs, CROCS, echo clog, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, full-price-eligible-discount, Lifestyle, md2-exclusion, mens, mens-shoes, mens-shoe"
196265860876,B0CVLJ54HM,"Crocs Unisex Echo Clog Wheat Mens 12, Womens 14 Medium",69.99,56.38999938964844,-30.180000534057612,-43.12044654101674%,5,1574,14 Women/12 Men,Wheat,https://www.shopwss.com/products/207937_209?variant=40951280992311,"$60 TO $80, 207937 209, BEIGE, Clogs, CROCS, echo clog, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, full-price-eligible-discount, Lifestyle, md2-exclusion, mens, mens-shoes, mens-shoe"
196265860968,B0CVLK2V7Y,"Crocs Unisex Echo Clog Wheat Mens 7, Womens 9 Medium",69.99,49.849998474121094,-34.86000131607055,-49.807117182555444%,3,1574,9 Women/7 Men,Wheat,https://www.shopwss.com/products/207937_209?variant=40951280828471,"$60 TO $80, 207937 209, BEIGE, Clogs, CROCS, echo clog, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, full-price-eligible-discount, Lifestyle, md2-exclusion, mens, mens-shoes, mens-shoe"
196265305353,B0BSG4JD7T,"Crocs Unisex-Adult Echo Clogs, Black, 12 Men/14 Women",69.99,0,0,,3,1574,14 Women/12 Men,Black,https://www.shopwss.com/products/207937_001?variant=40943224782903,"$60 TO $80, 207937 001, BLACK, Clogs, CROCS, echo, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, lifestyle, md2-exclusion, mens, mens-shoes, mens-shoes-slides-and-thongs"
196265305469,B0BSG4PWVM,"Crocs Unisex-Adult Echo Clog, Black, 12 Women/10 Men",69.99,0,0,,2,1574,9 Women/7 Men,Black,https://www.shopwss.com/products/207937_001?variant=40943224619063,"$60 TO $80, 207937 001, BLACK, Clogs, CROCS, echo, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, lifestyle, md2-exclusion, mens, mens-shoes, mens-shoes-slides-and-thongs"
196265305469,B0C37GW4XH,"Crocs Unisex Clogs, Black, 6 UK Men/ 4 UK Women",69.99,0,0,,5,1574,6 Women/7 Men,Black,https://www.shopwss.com/products/207937_001?variant=40943224619063,"$60 TO $80, 207937 001, BLACK, Clogs, CROCS, echo, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, lifestyle, md2-exclusion, mens, mens-shoes, mens-shoes-slides-and-thongs"
196265305476,B0BSG41GCC,"Crocs Unisex-Adult Echo Clogs, Black, 8 Men/10 Women",69.99,0,0,,2,1574,10 Women/8 Men,Black,https://www.shopwss.com/products/207937_001?variant=40943224651831,"$60 TO $80, 207937 001, BLACK, Clogs, CROCS, echo, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, lifestyle, md2-exclusion, mens, mens-shoes, mens-shoes-slides-and-thongs"
196265305476,B0C37KD8RY,"Crocs Unisex Echo Clog, Black, 7 UK Men/ 4 UK Women",69.99,0,0,,5,1574,7 UK Men/ 4 UK Women,Black,https://www.shopwss.com/products/207937_001?variant=40943224651831,"$60 TO $80, 207937 001, BLACK, Clogs, CROCS, echo, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, lifestyle, md2-exclusion, mens, mens-shoes, mens-shoes-slides-and-thongs"
196265305452,B0BSG2MJX7,"Crocs Unisex-Adult Echo Clog, Black, 8 Women/6 Men",69.99,0,0,,3,1574,8 Women/6 Men,Black,https://www.shopwss.com/products/207937_001?variant=40943224586295,"$60 TO $80, 207937 001, BLACK, Clogs, CROCS, echo, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, lifestyle, md2-exclusion, mens, mens-shoes, mens-shoes-slides-and-thongs"
197609830913,B0CKMM41FY,"adidas Unisex Samba Indoor Sneaker, White/Black/Vivid Red, 9.5 US Men",89.99,89.94999694824219,-20.85000299453735,-23.16924435441421%,5,1653,10.5 Women/9.5 Men,White/Black/Vivid Red,https://www.shopwss.com/products/ih6001?variant=40950762569783,"$80 TO $100, ADIDAS, black-white-shoes, bts25, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, festival2025, for-him-2024, full-price-eligible-discount, IH6001, Indoor, md2-exclusion, mens, mens-shoes,"
